DEPTH,RHOB,DT,GR,AI,AI_rel,PHIE
87.44,2053.9766,522.0385,11.2355,3934530.75,-594.4465,0.3725
87.59,2054,522.0311,12.3419,3934631.75,-594.4465,0.3725
87.74,2054,522.0239,14.7293,3934685.75,-594.4465,0.3725
87.89,2054,522.0165,18.2042,3934741.25,-594.4465,0.3725
88.04,2054,522.0092,19.744,3934797,-594.4465,0.3725
88.19,2054,522.0017,19.5094,3934853,-594.4465,0.3725
88.34,2054,521.9943,18.1007,3934908.75,-594.4465,0.3725
88.49,2054,521.9868,16.9046,3934965,-594.4465,0.3725
88.64,2054.0637,521.9794,17.3623,3935143.25,-594.4465,0.3725
88.79,2054.1001,521.9722,17.9907,3935267.25,-594.4465,0.3725
88.94,2054.1001,521.9649,17.9219,3935322.25,-594.4465,0.3724
89.09,2054.1001,521.9575,15.1213,3935378.25,-594.4465,0.3724
89.24,2054.1001,521.9501,11.5144,3935434.25,-594.4465,0.3724
89.39,2054.1001,521.9426,12.249,3935490,-594.4465,0.3724
89.54,2054.1001,521.9352,14.8448,3935546.25,-594.4465,0.3724
89.69,2054.1526,521.9279,15.2014,3935701.5,-594.4465,0.3724
89.84,2054.2,521.9207,13.8428,3935847.25,-472.2043,0.3724
89.99,2054.2,521.9133,12.6084,3935903,-341.3758,0.3724
90.14,2054.2,521.9058,11.8643,3935958.75,-327.958,0.3724
90.29,2054.2,521.8984,11.5735,3936015,-327.958,0.3724
90.44,2054.2,521.891,12.5473,3936071,-327.958,0.3724
90.59,2054.2,521.8836,13.8169,3936126.75,-327.958,0.3724
90.74,2054.2,521.8762,14.4137,3936183,-327.958,0.3724
90.89,2054.2397,521.8688,14.1671,3936314.5,-327.958,0.3723
91.04,2054.3,521.8616,13.947,3936484.5,-327.958,0.3723
91.19,2054.3,521.8542,16.624,3936540.25,-327.958,0.3723
91.34,2054.3,521.8467,21.2257,3936596.25,-327.958,0.3723
91.49,2054.3,521.8394,25.6872,3936652.25,-327.958,0.3723
91.64,2054.3,521.8319,26.9294,3936708.5,-327.958,0.3723
91.79,2054.3,521.8245,23.4024,3936764.5,-327.958,0.3723
91.94,2054.3286,521.8171,17.6728,3936874.25,-327.958,0.3723
92.09,2054.3999,521.81,16.9159,3937065.5,-327.958,0.3723
92.24,2054.3999,521.8026,18.4937,3937121.5,-327.958,0.3723
92.39,2054.3999,521.7952,20.2437,3937177,-327.958,0.3723
92.54,2054.3999,521.7877,18.7816,3937233.5,-327.958,0.3723
92.69,2054.3999,521.7802,16.0206,3937289.75,-327.958,0.3722
92.84,2054.3999,521.7729,12.9913,3937345.25,-327.958,0.3722
92.99,2054.3999,521.7655,13.6776,3937401,-327.958,0.3722
93.14,2054.4158,521.7583,9.8219,3937485.25,-327.958,0.3722
93.29,2054.5,521.7509,9.3107,3937703,-327.958,0.3722
93.44,2054.5,521.7435,9.5768,3937759,-327.958,0.3722
93.59,2054.5,521.7361,11.604,3937815,-307.1833,0.3722
93.74,2054.5,521.7286,13.1298,3937870.5,-132.0794,0.3722
93.89,2054.5,521.7212,14.5835,3937927,-74.7918,0.3722
94.04,2054.5,521.7137,16.0012,3937983.5,-74.7918,0.3722
94.19,2054.5,521.7067,16.2446,3938036.25,-74.7918,0.3722
94.34,2054.5029,521.6992,15.3583,3938098.25,-74.7918,0.3722
94.49,2054.6001,521.6918,14.7696,3938340.25,-74.7918,0.3721
94.64,2054.6001,521.6844,14.7696,3938396.75,-74.7918,0.3721
94.79,2054.6001,521.6768,15.3745,3938453.75,-74.7918,0.3721
94.94,2054.6001,521.6694,14.1856,3938509.75,-74.7918,0.3721
95.09,2054.6001,521.662,20.8242,3938565.75,-74.7918,0.3721
95.24,2054.6001,521.6545,16.1517,3938622,-74.7918,0.3721
95.39,2054.6001,521.6475,12.2967,3938675.75,-74.7918,0.3721
95.54,2054.6917,521.64,13.4312,3938907.25,-74.7918,0.3721
95.69,2054.7,521.6326,17.11,3938979.25,-74.7918,0.3721
95.84,2054.7,521.6252,19.11,3939035.25,-74.7918,0.3721
95.99,2054.7,521.6177,19.5822,3939091.25,-74.7918,0.3721
96.14,2054.7,521.6103,18.8454,3939147.5,-74.7918,0.3721
96.29,2054.7,521.6032,18.4581,3939201.25,-74.7918,0.372
96.44,2054.7,521.5958,18.4088,3939257,-74.7918,0.372
96.59,2054.7,521.5884,17.6761,3939312.75,-74.7918,0.372
96.74,2054.7791,521.581,17.2596,3939520.5,-74.7918,0.372
96.89,2054.8,521.5735,19.3065,3939617,-74.7918,0.372
97.04,2054.8,521.5661,21.0735,3939673,-74.7918,0.372
97.19,2054.8,521.5588,22.3408,3939728.75,-74.7918,0.372
97.34,2054.8,521.5513,21.1147,3939784.75,-74.7918,0.372
97.49,2054.8,521.5441,21.177,3939839.5,-6.26,0.372
97.64,2054.8,521.5367,20.1798,3939895.25,68.1307,0.372
97.79,2054.8677,521.5293,19.4164,3940081.25,88.6152,0.372
97.94,2054.8999,521.5219,20.522,3940199,88.6152,0.372
98.09,2054.8999,521.5145,21.1382,3940255,88.6152,0.372
98.24,2054.8999,521.507,19.8021,3940311,88.6152,0.3719
98.39,2054.8999,521.4996,18.8293,3940367.25,88.6152,0.3719
98.54,2054.8999,521.4924,18.3497,3940421.75,88.6152,0.3719
98.69,2054.8999,521.4851,18.4581,3940476.75,88.6152,0.3719
98.84,2054.8999,521.4777,20.255,3940532.75,88.6152,0.3719
98.99,2054.9548,521.4703,23.1074,3940694.5,88.6152,0.3719
99.14,2055,521.4628,24.1506,3940837.25,88.6152,0.3719
99.29,2055,521.4554,23.3969,3940893,88.6152,0.3719
99.44,2055,521.448,23.4139,3940949.25,88.6152,0.3719
99.59,2055,521.4407,24.2951,3941004.25,88.6152,0.3719
99.74,2055,521.4335,25.9007,3941059,88.6152,0.3719
99.89,2055,521.426,27.8909,3941115,88.6152,0.3719
100.04,2055.0437,521.4186,28.6248,3941254.75,88.6152,0.3719
100.19,2055.0999,521.4112,28.5604,3941418.75,88.6152,0.3718
100.34,2055.0999,521.4038,28.6958,3941474.75,88.6152,0.3718
100.49,2055.0999,521.3964,28.8311,3941531,88.6152,0.3718
100.64,2055.0999,521.389,28.9664,3941586.25,88.6152,0.3718
100.79,2055.0999,521.3818,29.1018,3941641,88.6152,0.3718
100.94,2055.0999,521.3744,29.2367,3941696.75,88.6152,0.3718
101.09,2055.0999,521.367,29.7211,3941753,88.6152,0.3718
101.24,2055.1309,521.3596,30.3518,3941869,102.1173,0.3718
101.39,2055.2002,521.3521,29.5771,3942058,149.7339,0.3718
101.54,2055.2002,521.3447,28.4675,3942114.25,191.8224,0.3718
101.69,2055.2002,521.3373,27.7308,3942170.25,191.8224,0.3718
101.84,2055.2002,521.3299,27.5068,3942225.75,191.8224,0.3718
101.99,2055.2002,521.3228,27.159,3942279.5,191.8224,0.3717
102.14,2055.2002,521.3154,25.7963,3942335.75,191.8224,0.3717
102.29,2055.2002,521.3079,24.7215,3942392,191.8224,0.3717
102.44,2055.2183,521.3005,23.206,3942483.25,191.8224,0.3717
102.59,2055.3,521.293,23.359,3942696,191.8224,0.3717
102.74,2055.3,521.2856,25.5651,3942752,191.8224,0.3717
102.89,2055.3,521.2785,26.314,3942806,191.8224,0.3717
103.04,2055.3,521.2711,23.798,3942862.25,191.8224,0.3717
103.19,2055.3,521.2637,18.2816,3942918.25,191.8224,0.3717
103.34,2055.3,521.2562,14.2851,3942974.5,191.8224,0.3717
103.49,2055.3069,521.2488,12.5538,3943044,191.8224,0.3717
103.64,2055.3999,521.2413,15.6833,3943278.5,191.8224,0.3717
103.79,2055.3999,521.2339,21.3986,3943335,191.8224,0.3716
103.94,2055.3999,521.2265,28.1573,3943390.75,191.8224,0.3716
104.09,2055.3999,521.2194,30.183,3943444.5,191.8224,0.3716
104.24,2055.3999,521.2119,32.0558,3943501.5,191.8224,0.3716
104.39,2055.3999,521.2044,32.3558,3943558.25,191.8224,0.3716
104.54,2055.3999,521.197,30.8831,3943614.5,191.8224,0.3716
104.69,2055.3999,521.1896,28.8104,3943669.75,191.8224,0.3716
104.84,2055.4941,521.1822,28.7198,3943906.75,191.8224,0.3716
104.99,2055.5,521.1747,29.8424,3943974.5,191.8224,0.3716
105.14,2055.5,521.1677,26.54,3944028.5,216.5251,0.3716
105.29,2055.5,521.1602,23.5808,3944084.75,293.5753,0.3716
105.44,2055.5,521.1528,22.4637,3944140.5,302.4805,0.3716
105.59,2055.5,521.1454,22.8737,3944197,302.4805,0.3715
105.74,2055.5,521.1379,24.2396,3944253.25,302.4805,0.3715
105.89,2055.5828,521.1305,26.4862,3944468.25,302.4805,0.3715
106.04,2055.5999,521.1231,28.8333,3944557,302.4805,0.3715
106.19,2055.5999,521.1159,28.3491,3944611.5,302.4805,0.3715
106.34,2055.5999,521.1086,25.2698,3944667,302.4805,0.3715
106.49,2055.5999,521.1011,24.0099,3944723.5,302.4805,0.3715
106.64,2055.5999,521.0938,25.2311,3944779.5,302.4805,0.3715
106.79,2055.5999,521.0864,27.5232,3944835.5,302.4805,0.3715
106.94,2055.5999,521.0789,29.0054,3944891.75,302.4805,0.3715
107.09,2055.6702,521.0715,29.3264,3945082.75,302.4805,0.3715
107.24,2055.7,521.0643,27.8714,3945194.5,302.4805,0.3715
107.39,2055.7,521.0569,25.7825,3945250.25,302.4805,0.3714
107.54,2055.7,521.0495,24.2881,3945306.5,302.4805,0.3714
107.69,2055.7,521.0421,23.6743,3945362.5,302.4805,0.3714
107.84,2055.7,521.0347,22.2453,3945418.75,302.4805,0.3714
107.99,2055.7,521.0272,21.625,3945475.25,302.4805,0.3714
108.14,2055.759,521.0198,23.7108,3945644.5,302.4805,0.3714
108.29,2055.8,521.0124,25.7761,3945779.5,302.4805,0.3714
108.44,2055.8,521.0051,26.8008,3945834.5,302.4805,0.3714
108.59,2055.8,520.9979,27.3677,3945889.5,302.4805,0.3714
108.74,2055.8,520.9905,26.7102,3945945.75,302.4805,0.3714
108.89,2055.8,520.983,25.527,3946002.25,306.5477,0.3714
109.04,2055.8,520.9756,26.427,3946058.5,373.3436,0.3714
109.19,2055.8,520.9681,28.5338,3946114.5,437.9268,0.3714
109.34,2055.8462,520.9609,28.4869,3946258,437.9268,0.3713
109.49,2055.9001,520.9537,27.7769,3946416.5,437.9268,0.3713
109.64,2055.9001,520.9462,27.4774,3946472.75,437.9268,0.3713
109.79,2055.9001,520.9388,26.3291,3946528.75,437.9268,0.3713
109.94,2055.9001,520.9314,26.2968,3946585,437.9268,0.3713
110.09,2055.9001,520.924,26.505,3946641.75,437.9268,0.3713
110.24,2055.9001,520.9166,25.06,3946697.75,437.9268,0.3713
110.39,2055.9001,520.9092,22.6753,3946753.25,437.9268,0.3713
110.54,2055.9333,520.902,20.6327,3946871.75,437.9268,0.3713
110.69,2056,520.8946,20.6133,3947055.5,437.9268,0.3713
110.84,2056,520.8872,22.4467,3947111.75,437.9268,0.3713
110.99,2056,520.8798,25.816,3947168.25,437.9268,0.3713
111.14,2056,520.8723,28.2532,3947224.75,437.9268,0.3712
111.29,2056,520.8649,27.1954,3947281.25,437.9268,0.3712
111.44,2056,520.8575,25.024,3947337.25,437.9268,0.3712
111.59,2056.0222,520.8501,23.8676,3947435.5,437.9268,0.3712
111.74,2056.0999,520.843,24.179,3947639,437.9268,0.3712
111.89,2056.0999,520.8355,25.3265,3947695,437.9268,0.3712
112.04,2056.0999,520.8281,24.7652,3947751.75,437.9268,0.3712
112.19,2056.0999,520.8207,23.1656,3947807.75,437.9268,0.3712
112.34,2056.0999,520.8132,22.6545,3947864,437.9268,0.3712
112.49,2056.0999,520.8058,22.6545,3947921,437.9268,0.3712
112.64,2056.0999,520.7984,22.6213,3947976.75,437.9268,0.3712
112.79,2056.1091,520.7913,22.3512,3948048.5,445.4288,0.3712
112.94,2056.2,520.7839,22.6797,3948278.75,519.2925,0.3711
113.09,2056.2,520.7764,26.7272,3948335,531.041,0.3711
113.24,2056.2,520.769,28.7748,3948391.5,531.041,0.3711
113.39,2056.2,520.7615,29.9596,3948448.25,531.041,0.3711
113.54,2056.2,520.7542,30.8467,3948504,531.041,0.3711
113.69,2056.2,520.7467,31.146,3948560.75,531.041,0.3711
113.84,2056.2,520.7395,30.8435,3948615,531.041,0.3711
113.99,2056.2979,520.7321,29.6522,3948859.75,531.041,0.3711
114.14,2056.2998,520.7246,27.873,3948920,531.041,0.3711
114.29,2056.2998,520.7172,26.0826,3948976,531.041,0.3711
114.44,2056.2998,520.7098,23.9162,3949032.5,531.041,0.3711
114.59,2056.2998,520.7024,23.2874,3949088.5,531.041,0.3711
114.74,2056.2998,520.6949,22.7126,3949144.75,531.041,0.3711
114.89,2056.2998,520.6879,24.534,3949198.75,531.041,0.371
115.04,2056.2998,520.6804,26.6228,3949255,531.041,0.371
115.19,2056.3855,520.673,28.6033,3949475.75,531.041,0.371
115.34,2056.4001,520.6656,22.9079,3949560.5,531.041,0.371
115.49,2056.4001,520.6581,20.9974,3949616.75,531.041,0.371
115.64,2056.4001,520.6507,20.1022,3949673,531.041,0.371
115.79,2056.4001,520.6433,19.4464,3949729.25,531.041,0.371
115.94,2056.4001,520.6362,17.9114,3949783.5,531.041,0.371
116.09,2056.4001,520.6288,18.188,3949839.5,531.041,0.371
116.24,2056.4741,520.6214,19.9826,3950038,531.041,0.371
116.39,2056.5,520.6139,21.4116,3950144.25,531.041,0.371
116.54,2056.5,520.6065,21.7447,3950200.75,531.041,0.371
116.69,2056.5,520.5991,21.955,3950256.5,535.3723,0.3709
116.84,2056.5,520.5917,23.9435,3950313,539.4835,0.3709
116.99,2056.5,520.5845,26.7869,3950367.75,540.5294,0.3709
117.14,2056.5,520.5771,28.5824,3950423.25,540.5294,0.3709
117.29,2056.5,520.5697,30.9316,3950479.75,540.5294,0.3709
117.44,2056.5613,520.5623,32.9858,3950654,540.5294,0.3709
117.59,2056.6001,520.5549,33.7533,3950784.5,540.5294,0.3709
117.74,2056.6001,520.5474,35.4621,3950841,540.5294,0.3709
117.89,2056.6001,520.54,36.7762,3950897.25,540.5294,0.3709
118.04,2056.6001,520.5326,36.0751,3950953.5,540.5294,0.3709
118.19,2056.6001,520.5253,33.936,3951008.75,540.5294,0.3709
118.34,2056.6001,520.5181,32.1916,3951063.75,540.5294,0.3709
118.49,2056.6001,520.5106,31.9046,3951120,540.5294,0.3708
118.64,2056.6487,520.5032,35.294,3951269.5,540.5294,0.3708
118.79,2056.7,520.4958,39.1546,3951424.75,540.5294,0.3708
118.94,2056.7,520.4884,38.8125,3951480.75,540.5294,0.3708
119.09,2056.7,520.481,36.7567,3951537.5,540.5294,0.3708
119.24,2056.7,520.4736,34.1419,3951592.75,540.5294,0.3708
119.39,2056.7,520.4664,30.1859,3951647.5,540.5294,0.3708
119.54,2056.7,520.459,26.4279,3951703.75,540.5294,0.3708
119.69,2056.7373,520.4516,26.0269,3951831.75,540.5294,0.3708
119.84,2056.7998,520.4442,27.2472,3952008.5,540.5294,0.3708
119.99,2056.7998,520.4367,28.7272,3952065.5,540.5294,0.3708
120.14,2056.7998,520.4294,28.9601,3952121,540.5294,0.3708
120.29,2056.7998,520.4222,28.2855,3952175.75,540.5294,0.3708
120.44,2056.7998,520.4147,28.5562,3952232.25,544.2479,0.3707
120.59,2056.7998,520.4073,28.8261,3952288.5,557.6031,0.3707
120.74,2056.7998,520.3999,29.0231,3952345,569.0581,0.3707
120.89,2056.8245,520.3925,27.9071,3952448.25,569.0581,0.3707
121.04,2056.8999,520.3851,23.9159,3952649.5,569.0581,0.3707
121.19,2056.8999,520.3777,21.4594,3952706,569.0581,0.3707
121.34,2056.8999,520.3703,18.9595,3952762,569.0581,0.3707
121.49,2056.8999,520.3632,17.609,3952816.5,569.0581,0.3707
121.64,2056.8999,520.3557,18.5568,3952873,569.0581,0.3707
121.79,2056.8999,520.3483,21.0613,3952929,569.0581,0.3707
121.94,2056.9133,520.3409,22.6748,3953011.25,569.0581,0.3707
122.09,2057,520.3334,24.813,3953234,569.0581,0.3707
122.24,2057,520.326,24.9269,3953290.5,569.0581,0.3706
122.39,2057,520.3186,23.3831,3953347,569.0581,0.3706
122.54,2057,520.3112,21.3363,3953403.25,569.0581,0.3706
122.69,2057,520.304,19.8927,3953457.5,569.0581,0.3706
122.84,2057,520.2966,19.3299,3953513.75,569.0581,0.3706
122.99,2057,520.2892,19.6477,3953570.5,569.0581,0.3706
123.14,2057.0005,520.2817,20.83,3953628,569.0581,0.3706
123.29,2057.1001,520.2743,19.9251,3953876.25,569.0581,0.3706
123.44,2057.1001,520.2668,17.2249,3953933.25,569.0581,0.3706
123.59,2057.1001,520.2597,17.1957,3953987,569.0581,0.3706
123.74,2057.1001,520.2523,19.2281,3954043.5,569.0581,0.3706
123.89,2057.1001,520.2449,20.746,3954099.75,569.0581,0.3706
124.04,2057.1001,520.2374,21.1156,3954156.25,569.0581,0.3705
124.19,2057.1001,520.23,20.5866,3954213,569.0581,0.3705
124.34,2057.1892,520.2226,20.5316,3954440.5,595.4333,0.3705
124.49,2057.2,520.2151,19.9995,3954517.5,689.8088,0.3705
124.64,2057.2,520.208,20.4475,3954572.25,702.5594,0.3705
124.79,2057.2,520.2006,21.5571,3954628.5,702.5594,0.3705
124.94,2057.2,520.1932,23.2538,3954684.25,702.5594,0.3705
125.09,2057.2,520.1858,23.3176,3954740.75,702.5594,0.3705
125.24,2057.2,520.1783,24.4701,3954797.25,702.5594,0.3705
125.39,2057.2,520.171,25.2513,3954853.5,702.5594,0.3705
125.54,2057.2766,520.1635,25.3839,3955057.25,702.5594,0.3705
125.69,2057.3,520.1561,27.2019,3955159.25,702.5594,0.3705
125.84,2057.3,520.1489,26.9205,3955213.75,702.5594,0.3704
125.99,2057.3,520.1415,26.3794,3955269.75,702.5594,0.3704
126.14,2057.3,520.1341,25.2302,3955326.25,702.5594,0.3704
126.29,2057.3,520.1267,24.7774,3955382.25,702.5594,0.3704
126.44,2057.3,520.1193,25.1834,3955439,702.5594,0.3704
126.59,2057.3,520.1118,26.1765,3955495.75,702.5594,0.3704
126.74,2057.3638,520.1046,26.597,3955673,702.5594,0.3704
126.89,2057.3999,520.0974,25.4663,3955798,702.5594,0.3704
127.04,2057.3999,520.09,22.758,3955854,702.5594,0.3704
127.19,2057.3999,520.0825,21.084,3955910.5,702.5594,0.3704
127.34,2057.3999,520.0751,20.661,3955967.25,702.5594,0.3704
127.49,2057.3999,520.0676,19.6865,3956024,702.5594,0.3704
127.64,2057.3999,520.0602,19.0153,3956080,702.5594,0.3703
127.79,2057.4524,520.0529,18.2187,3956237.25,702.5594,0.3703
127.94,2057.5,520.0455,17.0356,3956384.25,702.5594,0.3703
128.09,2057.5,520.0383,15.9908,3956439.5,702.5594,0.3703
128.24,2057.5,520.0308,15.6656,3956496.25,756.9575,0.3703
128.39,2057.5,520.0234,16.6822,3956552.75,817.1151,0.3703
128.54,2057.5,520.016,20.7403,3956609.25,817.8174,0.3703
128.69,2057.5,520.0085,26.7307,3956665.75,817.8174,0.3703
128.84,2057.5,520.0012,30.3292,3956722,817.8174,0.3703
128.99,2057.5398,519.9938,28.9812,3956854,817.8174,0.3703
129.14,2057.6001,519.9866,23.2738,3957025,817.8174,0.3703
129.29,2057.6001,519.9792,22.3862,3957081.75,817.8174,0.3703
129.44,2057.6001,519.9718,25.9282,3957138,817.8174,0.3703
129.59,2057.6001,519.9644,28.1134,3957194.75,817.8174,0.3703
129.74,2057.6001,519.9569,29.4226,3957251.25,817.8174,0.3702
129.89,2057.6001,519.9495,29.9951,3957308,817.8174,0.3702
130.04,2057.6287,519.9421,30.4965,3957418.25,817.8174,0.3702
130.19,2057.7,519.935,29.7925,3957610.25,817.8174,0.3702
130.34,2057.7,519.9276,30.3891,3957666.75,817.8174,0.3702
130.49,2057.7,519.9201,30.7729,3957723.5,817.8174,0.3702
130.64,2057.7,519.9127,30.0695,3957780,817.8174,0.3702
130.79,2057.7,519.9053,27.6692,3957835.75,817.8174,0.3702
130.94,2057.7,519.8979,25.2367,3957892.75,817.8174,0.3702
131.09,2057.7,519.8905,27.6241,3957949,817.8174,0.3702
131.24,2057.7158,519.8833,29.8205,3958033.75,817.8174,0.3702
131.39,2057.8,519.8759,30.1999,3958252.5,817.8174,0.3702
131.54,2057.8,519.8685,26.1035,3958308.75,817.8174,0.3701
131.69,2057.8,519.861,24.7442,3958365.5,817.8174,0.3701
131.84,2057.8,519.8536,24.4458,3958422.25,817.8174,0.3701
131.99,2057.8,519.8462,24.2647,3958478.5,816.538,0.3701
132.14,2057.8,519.8387,25.4769,3958535.25,800.9467,0.3701
132.29,2057.8047,519.8314,26.969,3958600,795.6981,0.3701
132.44,2057.8999,519.8243,28.4077,3958837.5,795.6981,0.3701
132.59,2057.8999,519.8168,28.0688,3958894.25,795.6981,0.3701
132.74,2057.8999,519.8094,24.7774,3958951,795.6981,0.3701
132.89,2057.8999,519.8018,26.2897,3959008.25,795.6981,0.3701
133.04,2057.8999,519.7944,27.1865,3959064.75,795.6981,0.3701
133.19,2057.8999,519.787,27.2035,3959121.25,795.6981,0.3701
133.34,2057.8999,519.7799,26.3398,3959175.5,795.6981,0.37
133.49,2057.8999,519.7724,27.4259,3959232.5,795.6981,0.37
133.64,2057.9917,519.765,30.0107,3959465.5,795.6981,0.37
133.79,2058,519.7576,31.3295,3959537.75,795.6981,0.37
133.94,2058,519.7502,31.7177,3959594.5,795.6981,0.37
134.09,2058,519.7427,32.0162,3959651.25,795.6981,0.37
134.24,2058,519.7354,29.9855,3959707.5,795.6981,0.37
134.39,2058,519.7282,30.6454,3959761.5,795.6981,0.37
134.54,2058,519.7209,30.8427,3959817.75,795.6981,0.37
134.69,2058,519.7134,30.8427,3959875,795.6981,0.37
134.84,2058.0791,519.706,30.1246,3960083.5,795.6981,0.37
134.99,2058.1001,519.6985,29.0499,3960180.5,795.6981,0.37
135.14,2058.1001,519.6912,27.2635,3960237,795.6981,0.3699
135.29,2058.1001,519.6837,25.2788,3960293.75,795.6981,0.3699
135.44,2058.1001,519.6763,23.452,3960350.5,795.6981,0.3699
135.59,2058.1001,519.6691,24.2485,3960405.25,795.6981,0.3699
135.74,2058.1001,519.6617,25.1979,3960461,795.6981,0.3699
135.89,2058.1677,519.6544,23.7407,3960647.75,783.2456,0.3699
136.04,2058.2,519.6469,21.9549,3960766.25,764.986,0.3699
136.19,2058.2,519.6395,21.8329,3960823,758.6746,0.3699
136.34,2058.2,519.632,22.6205,3960879.75,758.6746,0.3699
136.49,2058.2,519.6246,22.2137,3960936,758.6746,0.3699
136.64,2058.2,519.6174,21.3824,3960991,758.6746,0.3699
136.79,2058.2,519.6101,21.8433,3961046.5,758.6746,0.3699
136.94,2058.2,519.6027,23.0371,3961103.25,758.6746,0.3698
137.09,2058.2549,519.5952,23.7309,3961266,758.6746,0.3698
137.24,2058.3,519.5878,22.2502,3961409.75,758.6746,0.3698
137.39,2058.3,519.5804,21.9333,3961466,758.6746,0.3698
137.54,2058.3,519.573,23.566,3961522.5,758.6746,0.3698
137.69,2058.3,519.5657,24.9068,3961578,758.6746,0.3698
137.84,2058.3,519.5585,25.9718,3961633.25,758.6746,0.3698
137.99,2058.3,519.551,26.6858,3961690,758.6746,0.3698
138.14,2058.3438,519.5436,27.5761,3961830.5,758.6746,0.3698
138.29,2058.3999,519.5362,26.8356,3961995.25,758.6746,0.3698
138.44,2058.3999,519.5287,23.9741,3962052.25,758.6746,0.3698
138.59,2058.3999,519.5213,22.7054,3962108.75,758.6746,0.3698
138.74,2058.3999,519.514,24.7328,3962164.5,758.6746,0.3698
138.89,2058.3999,519.5068,27.8538,3962219.75,758.6746,0.3697
139.04,2058.3999,519.4994,28.609,3962276.25,758.6746,0.3697
139.19,2058.3999,519.4919,25.6395,3962332.75,758.6746,0.3697
139.34,2058.4309,519.4846,20.2938,3962448.75,758.6746,0.3697
139.49,2058.5,519.4771,18.6757,3962638.5,758.6746,0.3697
139.64,2058.5,519.4697,19.9914,3962695,761.9297,0.3697
139.79,2058.5,519.4623,22.7753,3962751.25,780.3127,0.3697
139.94,2058.5,519.4552,25.8109,3962806,808.2831,0.3697
140.09,2058.5,519.4478,26.1432,3962862.75,808.2831,0.3697
140.24,2058.5,519.4403,25.937,3962919.5,808.2831,0.3697
140.39,2058.5,519.4329,25.7553,3962976.25,808.2831,0.3697
140.54,2058.5181,519.4255,25.4122,3963067.75,808.2831,0.3697
140.69,2058.5999,519.418,24.1708,3963282,808.2831,0.3696
140.84,2058.5999,519.4106,24.3067,3963338,808.2831,0.3696
140.99,2058.5999,519.4035,25.1615,3963392.25,808.2831,0.3696
141.14,2058.5999,519.3961,25.8956,3963449.5,808.2831,0.3696
141.29,2058.5999,519.3887,27.7143,3963505.75,808.2831,0.3696
141.44,2058.5999,519.3812,30.1659,3963562,808.2831,0.3696
141.59,2058.6067,519.3738,32.9144,3963632.5,808.2831,0.3696
141.74,2058.7002,519.3663,36.2205,3963869,808.2831,0.3696
141.89,2058.7002,519.3589,34.604,3963925.5,808.2831,0.3696
142.04,2058.7002,519.3515,29.9264,3963982.25,808.2831,0.3696
142.19,2058.7002,519.3444,29.6312,3964036,808.2831,0.3696
142.34,2058.7002,519.337,29.9329,3964093.25,808.2831,0.3696
142.49,2058.7002,519.3294,29.6328,3964151,808.2831,0.3695
142.64,2058.7002,519.322,26.0874,3964207.5,808.2831,0.3695
142.79,2058.7002,519.3146,23.9581,3964264.25,808.2831,0.3695
142.94,2058.7942,519.3072,24.153,3964501.75,808.2831,0.3695
143.09,2058.8,519.2997,25.8545,3964570,808.2831,0.3695
143.24,2058.8,519.2927,26.2662,3964624,808.2831,0.3695
143.39,2058.8,519.2852,25.4809,3964680.5,808.2831,0.3695
143.54,2058.8,519.2778,22.4572,3964737.25,808.2831,0.3695
143.69,2058.8,519.2704,20.7419,3964793.75,780.1946,0.3695
143.84,2058.8,519.2629,20.2753,3964850.5,774.7473,0.3695
143.99,2058.8831,519.2556,21.2344,3965067,774.5779,0.3695
144.14,2058.9001,519.2482,22.9213,3965156.25,774.5779,0.3695
144.29,2058.9001,519.241,24.9537,3965211,774.5779,0.3694
144.44,2058.9001,519.2336,26.8777,3965267.5,774.5779,0.3694
144.59,2058.9001,519.2261,27.6893,3965324.75,774.5779,0.3694
144.74,2058.9001,519.2188,28.4088,3965381.25,774.5779,0.3694
144.89,2058.9001,519.2114,29.3575,3965437.5,774.5779,0.3694
145.04,2058.9001,519.2039,30.2822,3965494.25,774.5779,0.3694
145.19,2058.9702,519.1965,30.664,3965686.25,774.5779,0.3694
145.34,2059,519.1893,30.2143,3965798.5,774.5779,0.3694
145.49,2059,519.1819,29.5437,3965854.5,774.5779,0.3694
